train_number,station_code,day_of_week,month,is_holiday,weather,scheduled_arrival_hour,delay_minutes
12007,NDLS,1,10,0,Foggy,14,57
12006,CNB,2,4,0,Stormy,2,19
12005,HWH,3,6,0,Rainy,16,54
12001,HWH,5,12,0,Rainy,11,82
12008,HWH,6,9,0,Stormy,21,50
12008,HWH,5,9,0,Stormy,14,17
12006,DDU,4,10,0,Foggy,17,135
12007,BSB,6,5,0,Clear,2,21
12009,HWH,2,3,0,Clear,11,10
12006,NDLS,4,1,0,Clear,6,38
12008,CNB,5,11,0,Clear,12,25
12006,DDU,6,3,0,Foggy,19,81
12008,NDLS,0,12,0,Clear,12,10
12006,NDLS,6,1,0,Rainy,1,61
120010,BSB,2,10,0,Rainy,15,29
12007,CNB,4,11,1,Clear,13,47
12006,LKO,3,11,0,Stormy,10,2
12008,HWH,0,9,0,Rainy,7,20
12008,HWH,2,12,0,Foggy,17,119
12008,NDLS,2,5,0,Rainy,18,22
12008,CNB,3,5,0,Clear,2,26
12004,NDLS,5,1,0,Foggy,13,140
12006,HWH,5,2,0,Stormy,10,44
12004,NDLS,0,6,1,Stormy,23,67
12007,CNB,1,4,0,Clear,1,0
12005,LKO,0,1,0,Stormy,14,0
12006,NDLS,0,4,0,Foggy,17,144
12005,BSB,2,12,0,Rainy,7,23
12009,CNB,3,4,0,Clear,15,0
12005,BSB,5,5,0,Foggy,2,97
120010,PNBE,3,11,1,Clear,0,29
12008,NDLS,1,6,1,Rainy,12,88
12007,DDU,0,9,0,Foggy,23,64
12005,NDLS,4,5,0,Foggy,6,71
12008,NDLS,6,9,0,Clear,21,15
12003,DDU,0,1,1,Clear,10,25
12003,DDU,0,7,0,Rainy,20,35
12001,DDU,3,5,0,Stormy,4,30
12002,DDU,0,8,0,Rainy,7,13
120010,LKO,1,10,0,Rainy,12,25
12002,PNBE,3,11,0,Foggy,5,101
12006,PNBE,4,7,1,Clear,5,43
12001,LKO,5,7,0,Clear,4,23
12003,NDLS,5,5,0,Foggy,6,129
12004,BSB,6,8,0,Foggy,19,161
12003,CNB,4,1,0,Rainy,20,49
12004,PNBE,2,4,0,Foggy,7,103
12001,NDLS,4,3,0,Stormy,16,18
120010,PNBE,6,3,0,Rainy,3,69
12002,NDLS,1,10,0,Stormy,10,0
12007,PNBE,4,2,0,Foggy,13,129
12008,BSB,5,10,0,Foggy,5,120
12003,HWH,4,10,0,Stormy,2,42
12002,HWH,6,7,0,Stormy,8,45
12007,HWH,0,1,0,Clear,20,10
12004,NDLS,1,3,0,Clear,8,0
12001,NDLS,5,6,0,Rainy,11,35
12003,LKO,0,9,0,Foggy,10,59
120010,CNB,0,6,0,Rainy,6,32
12009,DDU,0,6,0,Rainy,14,47
12006,HWH,0,1,0,Rainy,1,76
12001,CNB,5,11,0,Rainy,7,76
12002,DDU,3,1,0,Rainy,1,52
12004,HWH,5,11,1,Rainy,7,130
12006,PNBE,5,11,0,Foggy,7,122
12002,HWH,4,4,0,Clear,15,11
12008,PNBE,6,1,0,Clear,3,38
12002,CNB,2,12,1,Clear,0,42
12008,NDLS,1,1,0,Stormy,3,12
12005,PNBE,5,6,0,Rainy,7,58
120010,NDLS,1,2,0,Stormy,5,0
12003,NDLS,2,12,1,Clear,4,62
12008,CNB,6,9,0,Clear,23,36
12001,LKO,6,3,0,Stormy,18,49
120010,NDLS,4,4,0,Foggy,15,107
12009,NDLS,5,8,1,Rainy,8,102
12002,HWH,4,1,0,Stormy,2,35
12001,BSB,0,11,0,Stormy,22,0
12005,DDU,0,10,0,Clear,3,10
12007,CNB,6,5,0,Stormy,23,31
12009,NDLS,1,12,1,Rainy,21,91
12006,PNBE,6,8,0,Stormy,6,31
12007,CNB,3,11,0,Rainy,21,24
12006,NDLS,1,10,0,Clear,14,14
12008,DDU,3,6,0,Rainy,17,31
12005,PNBE,0,2,0,Rainy,22,36
12008,BSB,4,10,0,Foggy,12,93
12003,NDLS,6,5,0,Rainy,6,66
12003,BSB,5,11,0,Stormy,2,36
12004,NDLS,2,3,0,Foggy,3,145
12001,NDLS,0,4,0,Clear,6,34
12005,NDLS,1,7,0,Stormy,7,26
12006,CNB,5,2,0,Clear,20,29
12004,PNBE,0,3,0,Rainy,10,69
12008,DDU,1,4,0,Foggy,16,80
12003,PNBE,6,2,0,Stormy,1,43
12008,CNB,1,11,0,Stormy,19,0
12006,CNB,4,2,0,Stormy,8,23
12007,CNB,6,7,0,Foggy,5,121
12007,HWH,6,5,0,Stormy,16,32
12008,NDLS,6,9,0,Rainy,9,78
12008,NDLS,6,11,0,Clear,0,46
12006,DDU,5,4,0,Rainy,4,61
120010,PNBE,0,2,0,Stormy,5,5
120010,PNBE,5,4,0,Clear,18,61
12006,BSB,5,2,0,Foggy,21,107
12006,DDU,3,3,0,Clear,8,24
120010,LKO,0,12,0,Foggy,8,78
12006,DDU,3,9,0,Clear,4,0
12001,NDLS,1,10,0,Rainy,19,27
12004,PNBE,4,8,0,Clear,21,19
12005,PNBE,1,6,0,Rainy,9,23
12009,DDU,6,7,0,Rainy,16,60
12002,NDLS,3,3,0,Rainy,14,32
12008,BSB,1,4,0,Clear,3,36
12008,CNB,4,10,0,Stormy,5,26
12005,CNB,5,7,0,Stormy,5,40
120010,BSB,4,11,0,Stormy,20,16
12007,CNB,4,10,0,Foggy,18,134
120010,DDU,0,10,0,Foggy,1,105
120010,HWH,3,9,1,Stormy,6,46
12003,HWH,4,5,1,Stormy,8,63
12008,DDU,6,6,0,Rainy,5,28
12005,DDU,2,7,0,Clear,10,35
12002,HWH,2,1,0,Rainy,12,74
12003,NDLS,4,10,0,Stormy,6,8
12003,DDU,5,6,1,Stormy,13,85
12008,CNB,2,12,0,Clear,14,10
12005,LKO,4,1,0,Foggy,7,151
12003,NDLS,5,10,0,Stormy,3,49
12005,NDLS,5,6,0,Rainy,19,58
12009,BSB,6,4,0,Rainy,19,46
12009,NDLS,4,6,0,Stormy,2,15
12008,NDLS,5,12,0,Rainy,17,75
12008,PNBE,1,4,0,Stormy,7,31
12007,NDLS,6,7,0,Foggy,7,128
12004,PNBE,0,4,1,Foggy,21,167
12003,HWH,2,3,0,Clear,5,25
12006,NDLS,4,11,0,Rainy,21,36
12009,BSB,2,8,0,Clear,17,16
12007,CNB,3,7,0,Rainy,0,45
120010,NDLS,5,10,0,Foggy,14,77
12008,LKO,5,10,0,Clear,3,65
12003,HWH,4,7,0,Rainy,10,74
12002,CNB,0,7,0,Stormy,9,22
12006,HWH,0,8,0,Foggy,19,104
12001,BSB,3,2,0,Rainy,3,43
12003,NDLS,6,9,0,Foggy,16,148
12009,LKO,3,6,0,Rainy,12,76
12006,PNBE,1,7,1,Clear,5,30
12003,CNB,4,5,0,Rainy,15,70
12003,BSB,6,8,0,Foggy,22,159
12007,PNBE,6,6,0,Stormy,22,34
12003,PNBE,1,5,0,Stormy,15,26
12003,DDU,5,7,0,Clear,14,46
12003,BSB,3,5,0,Rainy,11,53
12006,DDU,0,4,0,Foggy,5,102
120010,HWH,2,9,1,Rainy,22,59
12003,DDU,3,8,0,Stormy,0,14
12009,LKO,1,7,0,Stormy,7,25
12006,BSB,5,8,0,Rainy,7,88
120010,NDLS,3,3,0,Rainy,23,69
12002,CNB,4,6,0,Stormy,6,21
120010,DDU,6,1,0,Foggy,9,111
12006,HWH,1,8,1,Foggy,17,158
12006,PNBE,6,5,0,Stormy,7,47
12001,CNB,2,1,0,Foggy,16,119
12001,LKO,5,9,1,Stormy,1,65
12003,CNB,0,7,1,Clear,22,59
12004,DDU,2,10,0,Rainy,15,26
12006,PNBE,6,7,0,Foggy,2,159
12009,LKO,3,12,0,Rainy,2,77
12005,PNBE,1,4,0,Foggy,20,108
12007,CNB,2,6,0,Clear,20,30
12007,CNB,3,6,0,Stormy,5,8
12007,BSB,3,4,0,Foggy,7,151
12008,HWH,5,4,0,Foggy,8,71
120010,CNB,3,10,0,Clear,2,18
12008,LKO,0,3,1,Stormy,3,59
12004,CNB,4,4,0,Rainy,23,37
12004,CNB,5,11,0,Rainy,7,46
12003,DDU,0,11,1,Stormy,4,56
12001,BSB,4,10,0,Foggy,3,92
12007,NDLS,5,6,0,Foggy,5,59
12005,LKO,1,5,0,Rainy,1,35
12008,NDLS,2,1,0,Clear,12,11
12005,CNB,6,4,0,Stormy,8,29
12003,PNBE,4,12,0,Foggy,2,75
12004,CNB,3,11,0,Clear,6,7
12007,NDLS,1,2,0,Clear,9,0
12006,BSB,3,2,0,Stormy,11,21
12003,DDU,2,6,0,Foggy,19,104
120010,HWH,4,4,0,Stormy,10,25
12004,PNBE,0,10,0,Foggy,9,135
12008,NDLS,4,7,0,Foggy,6,97
12002,NDLS,0,8,0,Clear,20,10
12005,LKO,1,7,0,Foggy,8,84
12002,LKO,5,7,0,Stormy,7,16
12008,DDU,4,6,0,Rainy,6,35
120010,HWH,1,11,0,Foggy,15,44
12006,DDU,5,5,0,Clear,21,42
12009,BSB,3,11,0,Foggy,5,70
12005,PNBE,5,4,0,Clear,6,53
12004,HWH,5,2,0,Clear,13,40
12005,BSB,1,1,0,Clear,8,0
12005,PNBE,0,10,1,Clear,1,78
12009,HWH,0,1,0,Stormy,17,27
12007,HWH,5,3,0,Clear,7,24
12007,PNBE,4,3,0,Rainy,21,45
12005,LKO,4,11,0,Clear,14,4
12008,DDU,6,5,0,Clear,2,27
12007,PNBE,2,7,0,Rainy,23,24
12005,HWH,5,2,0,Clear,20,39
12005,CNB,3,5,0,Clear,1,10
12003,BSB,4,9,0,Rainy,14,73
12006,LKO,3,2,0,Clear,19,18
12002,CNB,1,2,0,Rainy,5,31
12002,LKO,2,1,0,Clear,23,41
12004,CNB,3,12,0,Foggy,10,107
12008,NDLS,5,3,0,Clear,18,39
12009,NDLS,3,11,0,Clear,15,26
12001,PNBE,4,4,0,Rainy,13,40
12003,LKO,2,2,0,Stormy,2,25
12005,DDU,4,5,0,Rainy,22,70
12006,PNBE,3,12,1,Clear,19,67
12002,PNBE,2,3,0,Stormy,4,9
12002,HWH,4,5,0,Clear,0,2
12002,BSB,5,7,0,Stormy,14,28
120010,DDU,6,2,0,Clear,3,26
12006,HWH,6,3,0,Stormy,13,19
12008,NDLS,4,4,1,Clear,10,22
120010,NDLS,2,9,0,Foggy,7,85
12008,NDLS,0,4,0,Clear,23,13
12005,LKO,4,2,0,Rainy,0,62
12001,CNB,4,4,0,Rainy,13,29
12005,PNBE,0,4,0,Rainy,21,59
12008,BSB,5,9,0,Clear,13,33
12007,NDLS,1,11,0,Foggy,0,116
12003,LKO,5,12,0,Clear,21,30
12005,PNBE,2,1,0,Clear,11,26
12004,LKO,2,9,0,Rainy,19,32
12002,NDLS,3,1,0,Clear,21,26
12002,PNBE,5,8,0,Stormy,7,19
12009,CNB,1,5,0,Stormy,19,36
12006,HWH,4,2,0,Foggy,8,117
12002,BSB,3,9,1,Rainy,6,62
12004,NDLS,2,3,0,Foggy,17,92
120010,DDU,1,1,0,Stormy,3,7
12004,NDLS,5,7,0,Rainy,23,75
12009,BSB,4,4,0,Clear,0,12
12007,BSB,4,9,0,Rainy,22,27
12005,NDLS,0,5,0,Rainy,3,49
12006,LKO,5,3,0,Rainy,3,79
12002,LKO,1,2,0,Clear,15,15
12007,HWH,4,1,0,Clear,22,14
12001,NDLS,0,9,0,Foggy,10,101
12002,LKO,1,8,0,Clear,2,4
12008,NDLS,2,7,0,Stormy,2,27
12002,BSB,5,4,0,Rainy,7,53
12001,BSB,3,11,0,Clear,7,19
12006,CNB,1,2,1,Stormy,18,28
12005,DDU,6,11,0,Clear,21,23
12005,NDLS,2,12,1,Foggy,23,192
12003,NDLS,1,9,0,Rainy,18,27
12008,DDU,6,11,0,Rainy,17,58
12004,CNB,4,2,0,Rainy,19,25
12001,DDU,1,2,0,Clear,2,18
12007,DDU,2,6,0,Stormy,14,12
12005,DDU,0,8,1,Clear,8,73
12001,BSB,0,2,0,Stormy,3,10
12009,HWH,3,3,0,Foggy,12,86
12006,PNBE,0,8,0,Stormy,5,22
12006,CNB,1,6,0,Rainy,10,39
12004,BSB,3,10,0,Foggy,18,130
120010,LKO,0,2,0,Foggy,11,85
120010,BSB,5,12,0,Rainy,13,74
12003,LKO,6,6,1,Clear,23,58
120010,CNB,5,9,0,Rainy,8,29
12003,PNBE,2,2,0,Stormy,3,21
12002,HWH,5,10,0,Rainy,15,48
12005,PNBE,1,12,0,Clear,7,15
12009,CNB,0,9,0,Stormy,13,0
12004,CNB,6,5,0,Rainy,5,72
12004,DDU,1,12,0,Rainy,0,41
12006,PNBE,4,7,0,Stormy,18,41
12007,NDLS,6,12,0,Clear,10,27
12009,HWH,1,8,0,Stormy,7,0
120010,BSB,4,9,0,Foggy,9,110
12001,NDLS,0,3,0,Rainy,18,48
12003,NDLS,2,6,0,Clear,22,32
12001,CNB,3,2,0,Rainy,8,0
120010,DDU,5,5,0,Stormy,1,54
12006,PNBE,4,1,0,Stormy,6,1
12003,LKO,1,8,0,Rainy,6,36
12009,PNBE,0,1,0,Clear,6,37
12008,CNB,3,7,0,Foggy,8,84
12007,DDU,3,11,0,Rainy,15,70
120010,NDLS,4,2,0,Foggy,5,101
12007,BSB,3,11,0,Foggy,9,48
120010,HWH,3,2,0,Rainy,22,58
12007,DDU,4,5,0,Stormy,0,41
12005,BSB,5,2,0,Foggy,21,111
12002,BSB,1,6,0,Rainy,7,51
120010,PNBE,5,8,0,Rainy,5,53
12002,DDU,6,3,0,Stormy,22,48
12005,DDU,6,5,0,Clear,12,42
12005,PNBE,5,9,0,Rainy,15,64
12007,PNBE,1,2,0,Stormy,22,34
12003,PNBE,6,8,0,Stormy,21,61
12001,DDU,6,4,0,Foggy,2,103
12002,HWH,5,3,0,Stormy,11,37
12007,LKO,4,12,0,Clear,20,19
12008,NDLS,4,5,0,Clear,21,22
12007,DDU,3,3,0,Clear,12,30
12001,CNB,6,6,0,Foggy,3,120
12008,DDU,2,1,0,Rainy,19,59
12004,HWH,6,9,0,Stormy,8,49
12007,BSB,1,10,0,Clear,22,30
12007,CNB,2,4,0,Foggy,21,80
12003,LKO,3,7,1,Rainy,6,87
12007,BSB,5,11,0,Clear,4,13
12003,LKO,4,10,0,Stormy,14,9
12008,LKO,4,10,0,Foggy,20,60
12001,DDU,4,12,0,Foggy,14,60
12006,HWH,6,8,0,Foggy,14,85
120010,DDU,2,2,0,Stormy,14,29
12005,LKO,2,10,0,Stormy,20,30
12002,CNB,3,8,0,Rainy,9,62
12005,CNB,2,11,0,Clear,0,18
12008,NDLS,1,12,0,Foggy,20,95
12001,DDU,5,2,0,Clear,5,40
120010,PNBE,1,11,0,Foggy,1,114
120010,DDU,3,5,0,Clear,10,2
12005,BSB,3,2,0,Foggy,19,100
120010,NDLS,2,4,0,Rainy,11,26
12005,CNB,5,5,0,Foggy,13,93
12003,BSB,2,3,0,Foggy,23,111
12003,HWH,4,10,0,Clear,10,23
12001,DDU,0,9,0,Rainy,15,25
12006,LKO,4,3,0,Foggy,14,89
12009,NDLS,4,12,1,Stormy,3,62
12002,PNBE,6,9,1,Clear,22,72
12005,NDLS,3,11,0,Clear,4,1
12002,DDU,5,4,0,Clear,7,49
12009,LKO,1,12,0,Foggy,4,74
12007,HWH,0,6,0,Rainy,6,54
120010,HWH,1,2,0,Stormy,1,8
12003,NDLS,0,4,0,Stormy,10,2
12009,LKO,2,7,0,Stormy,22,16
12005,CNB,2,5,0,Clear,3,0
12008,DDU,1,8,0,Rainy,16,15
12007,PNBE,1,6,0,Stormy,10,0
12007,PNBE,0,4,0,Clear,0,0
12004,DDU,6,9,0,Rainy,18,56
12007,DDU,3,6,0,Foggy,22,106
12005,HWH,2,12,0,Clear,23,20
12005,BSB,4,1,1,Foggy,13,169
12008,CNB,1,1,0,Rainy,22,30
12003,DDU,3,8,0,Stormy,23,18
12001,HWH,0,11,0,Clear,12,8
12007,PNBE,1,1,0,Clear,15,24
120010,CNB,6,3,0,Rainy,7,64
12008,DDU,2,7,0,Rainy,19,32
12002,PNBE,2,8,0,Rainy,21,45
12004,DDU,4,7,0,Foggy,15,87
12005,CNB,3,3,0,Clear,23,9
12005,DDU,2,1,0,Rainy,23,37
12007,DDU,4,11,0,Stormy,16,13
12001,LKO,2,4,0,Stormy,10,15
12004,NDLS,2,8,1,Clear,9,33
12007,CNB,1,1,1,Stormy,11,65
12003,PNBE,5,6,0,Stormy,16,34
12006,CNB,2,7,0,Foggy,7,63
12003,BSB,6,10,0,Rainy,15,28
12008,HWH,2,2,0,Clear,0,3
12003,PNBE,1,12,0,Foggy,16,77
12009,CNB,5,6,0,Clear,4,28
12009,NDLS,0,12,0,Rainy,1,53
12008,BSB,3,9,0,Foggy,12,117
12006,DDU,1,6,0,Foggy,23,51
12006,PNBE,1,4,0,Stormy,3,29
12001,CNB,0,4,0,Stormy,20,4
120010,LKO,2,2,0,Stormy,16,19
12002,DDU,0,3,0,Rainy,20,22
12001,DDU,0,12,0,Foggy,5,69
12002,PNBE,2,12,0,Foggy,19,106
12001,LKO,4,4,0,Clear,20,36
12002,NDLS,2,3,1,Stormy,19,49
12003,NDLS,3,10,0,Stormy,17,28
12009,BSB,0,6,0,Clear,4,19
12009,BSB,2,4,0,Foggy,1,81
12002,PNBE,2,7,0,Stormy,16,1
12006,HWH,0,9,0,Clear,11,26
12008,DDU,0,12,0,Stormy,13,28
12009,LKO,3,11,0,Stormy,9,8
12007,PNBE,4,2,0,Clear,5,15
12003,DDU,2,3,1,Stormy,18,26
12007,PNBE,5,6,0,Rainy,3,50
12003,HWH,5,11,0,Foggy,10,173
12008,PNBE,4,12,1,Clear,19,50
12008,BSB,1,11,0,Clear,5,0
120010,NDLS,6,1,0,Clear,9,35
120010,BSB,2,10,1,Foggy,2,106
120010,BSB,6,2,0,Stormy,22,44
12007,CNB,0,8,1,Foggy,7,190
12001,BSB,5,1,1,Rainy,1,100
12006,NDLS,5,11,0,Foggy,20,143
12006,NDLS,2,7,0,Stormy,16,3
12001,CNB,3,6,0,Rainy,14,41
12001,HWH,1,4,0,Clear,0,0
12001,PNBE,1,12,0,Stormy,23,35
12008,LKO,4,1,0,Clear,4,12
12009,LKO,4,6,0,Clear,20,27
12001,CNB,1,12,0,Stormy,18,27
12003,HWH,2,10,1,Stormy,11,80
12005,DDU,0,9,0,Clear,3,25
12009,HWH,2,7,1,Foggy,2,164
12003,PNBE,5,10,0,Clear,12,54
120010,DDU,0,3,0,Rainy,10,71
12008,HWH,3,12,0,Stormy,21,24
120010,PNBE,6,12,0,Stormy,8,59
12008,NDLS,1,8,0,Clear,23,0
12001,CNB,2,8,0,Rainy,9,37
12009,HWH,4,4,0,Rainy,17,55
12001,HWH,6,8,0,Clear,2,47
12001,NDLS,2,5,0,Foggy,23,50
12009,CNB,6,10,0,Clear,7,20
120010,PNBE,1,6,1,Clear,5,45
12009,NDLS,3,7,0,Stormy,7,18
12006,HWH,4,8,0,Rainy,20,45
12006,HWH,6,3,0,Rainy,22,52
12001,LKO,2,10,0,Foggy,11,117
12005,DDU,5,3,0,Foggy,2,128
12002,PNBE,5,11,1,Rainy,10,76
12009,NDLS,4,2,0,Foggy,7,108
12001,HWH,0,2,1,Rainy,1,71
12007,PNBE,4,3,0,Foggy,19,48
12001,DDU,4,5,0,Stormy,13,24
12003,HWH,0,11,1,Rainy,20,69
12006,BSB,5,9,0,Stormy,3,46
12005,CNB,4,9,0,Foggy,14,33
12004,CNB,2,11,0,Foggy,20,90
12002,PNBE,5,4,0,Foggy,8,106
12003,BSB,1,1,0,Foggy,0,88
12001,PNBE,6,8,1,Clear,6,77
12009,HWH,4,3,0,Foggy,19,54
12005,NDLS,6,7,0,Clear,19,53
12007,CNB,1,4,0,Clear,22,26
120010,DDU,2,7,0,Clear,19,9
120010,NDLS,1,7,0,Rainy,10,39
12001,NDLS,3,2,1,Clear,20,45
12005,DDU,3,6,0,Stormy,15,39
12002,NDLS,2,6,0,Foggy,0,70
12007,NDLS,0,4,0,Foggy,11,67
12002,NDLS,5,11,0,Foggy,19,74
12002,LKO,4,8,0,Clear,3,17
12002,HWH,5,8,1,Stormy,22,81
12004,NDLS,4,2,0,Foggy,22,119
120010,PNBE,6,10,0,Stormy,16,27
12009,DDU,6,7,0,Rainy,16,71
12002,PNBE,1,2,0,Stormy,4,26
12008,LKO,1,2,0,Clear,16,16
12006,HWH,6,7,0,Stormy,15,13
12002,LKO,1,6,0,Stormy,14,5
120010,BSB,6,8,1,Stormy,23,93
120010,DDU,1,8,1,Foggy,4,115
12002,LKO,5,10,0,Stormy,11,42
12005,DDU,6,2,0,Clear,5,19
12004,DDU,5,10,0,Clear,3,47
12004,PNBE,4,9,1,Rainy,15,73
12004,PNBE,2,5,0,Clear,17,12
12006,BSB,5,7,1,Stormy,7,79
12009,DDU,5,11,0,Rainy,3,66
12007,PNBE,0,12,0,Rainy,9,32
12005,NDLS,6,6,0,Foggy,3,50
12003,NDLS,0,6,0,Clear,5,28
12003,PNBE,0,10,0,Rainy,15,41
12005,HWH,3,12,0,Rainy,7,56
12006,DDU,0,3,0,Foggy,22,122
12005,LKO,5,4,0,Foggy,20,62
12005,CNB,0,5,0,Clear,8,14
120010,CNB,0,9,0,Clear,9,9
12005,LKO,6,11,0,Stormy,19,57
12007,HWH,4,11,0,Rainy,15,40
12004,LKO,5,9,0,Foggy,11,132
12007,DDU,4,9,0,Clear,8,8
12008,LKO,2,6,1,Rainy,13,86
12009,CNB,4,9,0,Stormy,2,41
12003,BSB,2,3,0,Stormy,0,5
12005,BSB,3,11,0,Foggy,9,57
12002,HWH,6,8,0,Foggy,4,144
12007,HWH,4,3,1,Clear,15,85
12003,HWH,5,12,0,Foggy,15,144
12003,PNBE,6,5,0,Stormy,21,25
12005,LKO,2,5,0,Clear,9,30
12007,BSB,5,3,0,Stormy,22,5
12002,NDLS,2,2,0,Rainy,6,30
12007,CNB,5,3,0,Rainy,7,78
12002,DDU,6,4,0,Rainy,12,85
12002,HWH,1,6,0,Foggy,16,105
12002,HWH,3,9,0,Foggy,4,123
12005,CNB,5,8,0,Clear,22,32
12003,CNB,2,8,0,Stormy,8,42
12006,CNB,0,5,0,Clear,0,1
12008,BSB,0,8,0,Foggy,0,58
12001,CNB,4,10,1,Foggy,2,105
12001,CNB,0,2,0,Rainy,1,63
12003,NDLS,3,11,0,Stormy,21,25
12006,PNBE,2,9,0,Stormy,15,36
12002,NDLS,3,10,0,Foggy,8,53
120010,BSB,6,12,0,Stormy,9,40
12005,HWH,1,12,1,Rainy,8,59
12006,NDLS,5,8,0,Rainy,17,60
12001,HWH,5,2,0,Stormy,3,64
120010,CNB,0,4,0,Rainy,8,24
120010,HWH,2,8,0,Rainy,3,47
12007,BSB,5,6,1,Rainy,6,86
12002,NDLS,3,10,0,Stormy,21,0
12005,NDLS,3,9,0,Rainy,10,54
12006,PNBE,1,1,0,Foggy,7,105
12006,LKO,2,9,0,Foggy,20,121
12008,BSB,2,5,0,Rainy,23,31
12009,PNBE,2,10,0,Stormy,23,25
12009,NDLS,2,8,1,Clear,20,26
12001,NDLS,2,11,0,Stormy,5,24
12008,HWH,0,1,0,Clear,1,5
12006,PNBE,2,1,0,Foggy,15,110
12002,BSB,0,6,0,Rainy,2,18
12006,DDU,6,11,0,Stormy,17,18
12001,BSB,6,7,0,Stormy,9,37
12008,BSB,1,4,0,Clear,1,22
12006,NDLS,5,11,0,Foggy,13,151
12005,HWH,2,4,0,Stormy,14,3
12003,DDU,2,10,0,Rainy,23,20
120010,HWH,3,3,0,Foggy,8,118
12006,CNB,3,8,0,Clear,5,17
12007,DDU,1,7,0,Rainy,9,40
12001,DDU,0,6,0,Foggy,17,120
12003,NDLS,3,8,0,Rainy,18,48
12006,LKO,6,2,0,Stormy,21,36
12001,HWH,0,1,0,Clear,19,19
12002,NDLS,4,5,1,Rainy,14,99
12003,DDU,1,12,0,Stormy,22,27
12001,LKO,4,6,0,Stormy,9,10
12004,NDLS,4,12,0,Clear,3,25
12007,NDLS,0,2,0,Rainy,13,33
12009,PNBE,5,11,0,Rainy,10,82
12005,BSB,1,12,0,Foggy,3,73
12003,LKO,0,7,0,Clear,2,18
120010,BSB,0,6,0,Rainy,14,15
12008,DDU,5,7,0,Stormy,23,46
12003,CNB,4,6,1,Stormy,16,30
12003,NDLS,2,11,0,Stormy,13,7
12002,NDLS,4,1,1,Foggy,8,169
12004,CNB,1,11,0,Stormy,6,9
12006,CNB,1,10,0,Stormy,18,21
12009,DDU,5,4,0,Stormy,13,42
12007,DDU,3,6,0,Clear,10,27
120010,HWH,5,6,0,Foggy,20,138
12004,PNBE,0,2,0,Clear,22,30
12003,DDU,3,5,0,Foggy,11,72
12008,HWH,4,10,0,Stormy,5,0
12004,CNB,6,8,0,Foggy,11,97
120010,BSB,3,7,0,Rainy,18,40
120010,BSB,2,11,1,Foggy,9,160
12002,DDU,2,2,0,Rainy,12,14
12001,HWH,2,11,0,Foggy,4,110
12002,CNB,5,6,0,Foggy,11,93
12004,HWH,3,6,0,Foggy,13,75
12007,HWH,6,12,0,Rainy,23,57
12006,PNBE,2,10,0,Foggy,17,43
12008,HWH,4,1,0,Rainy,1,38
12005,BSB,4,3,0,Clear,13,4
12003,NDLS,5,2,1,Clear,7,69
12005,NDLS,1,9,0,Clear,15,27
12001,BSB,3,8,0,Clear,9,0
12003,PNBE,3,3,0,Rainy,17,9
12001,HWH,6,6,0,Stormy,17,47
12001,HWH,4,11,0,Foggy,15,134
12006,HWH,5,1,0,Stormy,11,59
12004,LKO,5,5,0,Stormy,22,36
12007,DDU,4,2,0,Foggy,20,135
12004,PNBE,1,3,0,Foggy,14,80
12002,HWH,1,11,0,Rainy,14,25
12004,NDLS,5,5,0,Clear,8,24
12009,BSB,5,7,1,Stormy,7,91
12004,LKO,2,4,0,Rainy,23,28
12007,NDLS,0,4,0,Clear,4,26
12008,LKO,5,12,0,Rainy,6,65
12008,NDLS,6,4,0,Rainy,17,57
12007,PNBE,1,3,0,Stormy,16,12
12009,PNBE,5,9,0,Clear,15,49
12005,HWH,2,8,1,Rainy,22,92
12002,HWH,6,9,0,Foggy,0,70
12001,BSB,3,1,0,Clear,23,35
12002,LKO,0,8,0,Rainy,12,45
12003,LKO,3,11,0,Stormy,19,23
12009,DDU,1,12,0,Stormy,6,0
12005,LKO,6,7,0,Stormy,10,35
12001,LKO,2,2,0,Clear,5,9
12006,PNBE,0,5,0,Foggy,18,70
12005,LKO,3,11,1,Stormy,7,38
12003,CNB,5,10,0,Stormy,23,18
120010,BSB,6,6,0,Clear,20,53
12009,DDU,4,4,0,Rainy,18,14
12007,NDLS,1,8,0,Foggy,13,104
12005,NDLS,5,12,0,Rainy,14,78
12002,BSB,5,9,0,Rainy,1,61
12002,CNB,3,7,0,Clear,19,0
12006,NDLS,0,3,0,Stormy,9,14
12009,CNB,4,12,0,Rainy,9,58
12008,LKO,3,6,0,Foggy,19,105
12004,NDLS,5,10,0,Foggy,1,115
12007,NDLS,1,7,0,Foggy,11,128
12009,NDLS,0,8,0,Rainy,20,48
12007,HWH,4,6,0,Rainy,0,49
12001,NDLS,2,11,0,Clear,0,0
120010,LKO,3,2,0,Stormy,6,35
12001,NDLS,5,5,0,Rainy,23,25
12003,LKO,0,6,0,Clear,2,29
12001,NDLS,6,8,0,Rainy,18,48
12005,PNBE,3,4,0,Foggy,22,90
12006,NDLS,6,4,1,Foggy,1,125
12003,HWH,2,3,0,Foggy,13,150
12008,DDU,0,7,0,Foggy,18,118
12001,BSB,2,6,0,Rainy,3,47
12003,NDLS,5,4,0,Stormy,4,34
120010,DDU,2,12,1,Foggy,1,146
12003,NDLS,5,4,0,Stormy,20,47
12008,NDLS,0,6,0,Foggy,6,53
12003,NDLS,2,12,0,Clear,1,8
